id_proposicao,interesse_slug,interesse_nome,temas_nome,temas_slug,sigla,casa,casa_origem
dc7b41eb400599c5605c3b5ea9fffd00,transparencia-e-integridade,Transparência e Integridade,Administração Pública,administracao-publica,PL 306/2020,camara,camara
dc7b41eb400599c5605c3b5ea9fffd00,transparencia-e-integridade,Transparência e Integridade,Direito Penal e Processual Penal,direito-penal-e-processual-penal,PL 306/2020,camara,camara
02768dcb7bf29292eec5a74dd6f9f87c,transparencia-e-integridade,Transparência e Integridade,Prioritário,prioritario,PLS 348/2016,senado,senado
8e5b60e4ffd005a4abd448f097c6d9f8,transparencia-e-integridade,Transparência e Integridade,Finanças Públicas e Orçamento,financas-publicas-e-orcamento,PL 3528/2020,camara,camara
8e5b60e4ffd005a4abd448f097c6d9f8,transparencia-e-integridade,Transparência e Integridade,"Política, Partidos e Eleições","politica,-partidos-e-eleicoes",PL 3528/2020,camara,camara
8e5b60e4ffd005a4abd448f097c6d9f8,transparencia-e-integridade,Transparência e Integridade,Prioritário,prioritario,PL 3528/2020,camara,camara
6387b78a7b416b264b811a974d11e1a5,transparencia-e-integridade,Transparência e Integridade,Administração Pública,administracao-publica,PL 2454/2020,camara,camara
6387b78a7b416b264b811a974d11e1a5,transparencia-e-integridade,Transparência e Integridade,Direito Penal e Processual Penal,direito-penal-e-processual-penal,PL 2454/2020,camara,camara
6387b78a7b416b264b811a974d11e1a5,transparencia-e-integridade,Transparência e Integridade,Finanças Públicas e Orçamento,financas-publicas-e-orcamento,PL 2454/2020,camara,camara
6387b78a7b416b264b811a974d11e1a5,transparencia-e-integridade,Transparência e Integridade,Prioritário,prioritario,PL 2454/2020,camara,camara
d12a6bfd54d4ebf731b4bd7db4aef9af,transparencia-e-integridade,Transparência e Integridade,Administração Pública,administracao-publica,PL 97/2019,camara,camara
85ba1edab835fcea02919383c7b7c917,transparencia-e-integridade,Transparência e Integridade,Não especificado,nao-especificado,PL 1536/2019,senado,senado
6a99f13bb399edf89cca8df945b6d213,transparencia-e-integridade,Transparência e Integridade,Prioritário,prioritario,PLS 671/2007,senado,senado
d4ed4b44eb256e49a822995c894a214b,transparencia-e-integridade,Transparência e Integridade,Direito Penal e Processual Penal,direito-penal-e-processual-penal,PL 89/2019,camara,camara
d4ed4b44eb256e49a822995c894a214b,transparencia-e-integridade,Transparência e Integridade,"Indústria, Comércio e Serviços","industria,-comercio-e-servicos",PL 89/2019,camara,camara
624e3d991e4929cb0d46ea889896a1e0,transparencia-e-integridade,Transparência e Integridade,Administração Pública,administracao-publica,PRC 252/2017,camara,camara
72c362904404de468a14e8a14d208803,transparencia-e-integridade,Transparência e Integridade,Não especificado,nao-especificado,PL 870/2020,senado,senado
3395b0a9ddb9503bf9d0588295860bd2,transparencia-e-integridade,Transparência e Integridade,Direito Penal e Processual Penal,direito-penal-e-processual-penal,PL 90/2019,camara,camara
275b628daaef41d15a85b7d7fb3e57e5,transparencia-e-integridade,Transparência e Integridade,Não especificado,nao-especificado,PDL 22/2019,senado,senado
14cd42e3f4e4ade831b6390b3d0ee469,transparencia-e-integridade,Transparência e Integridade,Não especificado,nao-especificado,PL 3217/2020,senado,senado
51f9bb2a7a79533d2ee5fc8754655dcc,transparencia-e-integridade,Transparência e Integridade,Prioritário,prioritario,PLS 398/2015,senado,senado
badab6ead11498dc0a547addb1b009bf,transparencia-e-integridade,Transparência e Integridade,Administração Pública,administracao-publica,MPV 869/2018,senado,camara
badab6ead11498dc0a547addb1b009bf,transparencia-e-integridade,Transparência e Integridade,Comunicações,comunicacoes,MPV 869/2018,senado,camara
badab6ead11498dc0a547addb1b009bf,transparencia-e-integridade,Transparência e Integridade,Direitos Humanos e Minorias,direitos-humanos-e-minorias,MPV 869/2018,senado,camara
badab6ead11498dc0a547addb1b009bf,transparencia-e-integridade,Transparência e Integridade,Prioritário,prioritario,MPV 869/2018,senado,camara
badab6ead11498dc0a547addb1b009bf,transparencia-e-integridade,Transparência e Integridade,Administração Pública,administracao-publica,MPV 869/2018,camara,camara
badab6ead11498dc0a547addb1b009bf,transparencia-e-integridade,Transparência e Integridade,Comunicações,comunicacoes,MPV 869/2018,camara,camara
badab6ead11498dc0a547addb1b009bf,transparencia-e-integridade,Transparência e Integridade,Direitos Humanos e Minorias,direitos-humanos-e-minorias,MPV 869/2018,camara,camara
badab6ead11498dc0a547addb1b009bf,transparencia-e-integridade,Transparência e Integridade,Prioritário,prioritario,MPV 869/2018,camara,camara
57398f986137ae8c3f9641ba73f4eb2d,transparencia-e-integridade,Transparência e Integridade,Administração Pública,administracao-publica,PRC 116/2019,camara,nan
57398f986137ae8c3f9641ba73f4eb2d,transparencia-e-integridade,Transparência e Integridade,Processo Legislativo e Atuação Parlamentar,processo-legislativo-e-atuacao-parlamentar,PRC 116/2019,camara,nan
18a1fe0fa55873f86f4bfe25c36967ca,transparencia-e-integridade,Transparência e Integridade,Prioritário,prioritario,PL 5277/2019,senado,senado
fea2a187acf02c8842caa700acdbf716,transparencia-e-integridade,Transparência e Integridade,Prioritário,prioritario,PL 773/2020,senado,senado
df040b75da0930bb29ed890ed91de952,transparencia-e-integridade,Transparência e Integridade,Prioritário,prioritario,PL 2968/2019,senado,senado
a5fff90bb0a231482d0c6de5a295b4ac,transparencia-e-integridade,Transparência e Integridade,Administração Pública,administracao-publica,PL 3165/2015,camara,camara
a5fff90bb0a231482d0c6de5a295b4ac,transparencia-e-integridade,Transparência e Integridade,Direito e Justiça,direito-e-justica,PL 3165/2015,camara,camara
a5fff90bb0a231482d0c6de5a295b4ac,transparencia-e-integridade,Transparência e Integridade,Prioritário,prioritario,PL 3165/2015,camara,camara
5812a6590eb6919114ba24b2d2bde5ca,transparencia-e-integridade,Transparência e Integridade,Não especificado,nao-especificado,PLS 87/2018,senado,senado
185401d71180b29985ded1a6be463392,transparencia-e-integridade,Transparência e Integridade,Não especificado,nao-especificado,PRS 36/2019,senado,senado
c1f41b58e3d4899e88c9f2b3ba1c478b,transparencia-e-integridade,Transparência e Integridade,Finanças Públicas e Orçamento,financas-publicas-e-orcamento,PL 536/2020,camara,camara
c1f41b58e3d4899e88c9f2b3ba1c478b,transparencia-e-integridade,Transparência e Integridade,"Política, Partidos e Eleições","politica,-partidos-e-eleicoes",PL 536/2020,camara,camara
4f821e13d95d3a13036657f97457923e,transparencia-e-integridade,Transparência e Integridade,Finanças Públicas e Orçamento,financas-publicas-e-orcamento,PL 1715/2020,camara,camara
4f821e13d95d3a13036657f97457923e,transparencia-e-integridade,Transparência e Integridade,Saúde,saude,PL 1715/2020,camara,camara
2327a466f6c0727820eb3c3b39358847,transparencia-e-integridade,Transparência e Integridade,Administração Pública,administracao-publica,PL 7843/2017,camara,camara
b6a873f982c468fe021b24ea75a1a3f5,transparencia-e-integridade,Transparência e Integridade,Administração Pública,administracao-publica,PL 8465/2017,camara,camara
b6a873f982c468fe021b24ea75a1a3f5,transparencia-e-integridade,Transparência e Integridade,"Política, Partidos e Eleições","politica,-partidos-e-eleicoes",PL 8465/2017,camara,camara
b6a873f982c468fe021b24ea75a1a3f5,transparencia-e-integridade,Transparência e Integridade,Prioritário,prioritario,PL 8465/2017,camara,camara
cf7196239f8e762e7b806a0e9b6cb804,transparencia-e-integridade,Transparência e Integridade,Prioritário,prioritario,PL 633/2020,senado,senado
c97401c08d8298cfbf9d424c356848f5,transparencia-e-integridade,Transparência e Integridade,Direito Constitucional,direito-constitucional,PL 67/2019,camara,camara
c97401c08d8298cfbf9d424c356848f5,transparencia-e-integridade,Transparência e Integridade,"Política, Partidos e Eleições","politica,-partidos-e-eleicoes",PL 67/2019,camara,camara
72caa004550ae14b1eb245dab567cfc9,transparencia-e-integridade,Transparência e Integridade,Não especificado,nao-especificado,PL 5898/2019,senado,senado
53fd3c6284807d93f8a84943c0092625,transparencia-e-integridade,Transparência e Integridade,Não especificado,nao-especificado,PL 6202/2019,senado,senado
bfe0f39818330d7a40803c6d5ac5ba43,transparencia-e-integridade,Transparência e Integridade,"Política, Partidos e Eleições","politica,-partidos-e-eleicoes",PEC 360/2017,camara,camara
b5538ce6f5ee64cbc724580efe60b347,transparencia-e-integridade,Transparência e Integridade,Prioritário,prioritario,PL 4816/2019,senado,senado
435e5e4ab7c11dc05b7938b89c4c2880,transparencia-e-integridade,Transparência e Integridade,Administração Pública,administracao-publica,PL 98/2019,camara,camara
dac7480378915f86c4a9fabbcbabe50b,transparencia-e-integridade,Transparência e Integridade,Prioritário,prioritario,PLS 570/2015,senado,senado
07cfa34d2114a96beb5597d01e33f02c,transparencia-e-integridade,Transparência e Integridade,Não especificado,nao-especificado,PLN 12/2020,senado,camara
07cfa34d2114a96beb5597d01e33f02c,transparencia-e-integridade,Transparência e Integridade,Não especificado,nao-especificado,PLN 12/2020,camara,nan
4d8a1ee22e141a3d7191a3b20d1d80dd,transparencia-e-integridade,Transparência e Integridade,Prioritário,prioritario,PLS 455/2016,senado,senado
e1f96f96f5b013d01f3ab41e3718d5e7,transparencia-e-integridade,Transparência e Integridade,Comunicações,comunicacoes,PL 6960/2017,camara,camara
e1f96f96f5b013d01f3ab41e3718d5e7,transparencia-e-integridade,Transparência e Integridade,Direito e Defesa do Consumidor,direito-e-defesa-do-consumidor,PL 6960/2017,camara,camara
e1f96f96f5b013d01f3ab41e3718d5e7,transparencia-e-integridade,Transparência e Integridade,Prioritário,prioritario,PL 6960/2017,camara,camara
8403a1e8d6e1087868f96c5866d62661,transparencia-e-integridade,Transparência e Integridade,Administração Pública,administracao-publica,PL 3444/2019,camara,camara
8bb240add69ce440e8e1e24ea65fe835,transparencia-e-integridade,Transparência e Integridade,Administração Pública,administracao-publica,PL 3469/2020,camara,camara
8bb240add69ce440e8e1e24ea65fe835,transparencia-e-integridade,Transparência e Integridade,Finanças Públicas e Orçamento,financas-publicas-e-orcamento,PL 3469/2020,camara,camara
8bb240add69ce440e8e1e24ea65fe835,transparencia-e-integridade,Transparência e Integridade,Saúde,saude,PL 3469/2020,camara,camara
8bb240add69ce440e8e1e24ea65fe835,transparencia-e-integridade,Transparência e Integridade,Prioritário,prioritario,PL 3469/2020,camara,camara
e14c2b136639217081a9ede4a7341d53,transparencia-e-integridade,Transparência e Integridade,Direito Penal e Processual Penal,direito-penal-e-processual-penal,PL 72/2019,camara,camara
e14c2b136639217081a9ede4a7341d53,transparencia-e-integridade,Transparência e Integridade,Economia,economia,PL 72/2019,camara,camara
e14c2b136639217081a9ede4a7341d53,transparencia-e-integridade,Transparência e Integridade,"Política, Partidos e Eleições","politica,-partidos-e-eleicoes",PL 72/2019,camara,camara
e14c2b136639217081a9ede4a7341d53,transparencia-e-integridade,Transparência e Integridade,Prioritário,prioritario,PL 72/2019,camara,camara
f80fbfb6e687d25d3fd7c60858047770,transparencia-e-integridade,Transparência e Integridade,Administração Pública,administracao-publica,PL 10026/2018,camara,camara
f80fbfb6e687d25d3fd7c60858047770,transparencia-e-integridade,Transparência e Integridade,Direito e Justiça,direito-e-justica,PL 10026/2018,camara,camara
f80fbfb6e687d25d3fd7c60858047770,transparencia-e-integridade,Transparência e Integridade,Defesa e Segurança,defesa-e-seguranca,PL 10026/2018,camara,camara
f80fbfb6e687d25d3fd7c60858047770,transparencia-e-integridade,Transparência e Integridade,Prioritário,prioritario,PL 10026/2018,camara,camara
bcdeae8944e7fd909cde519469e82cf4,transparencia-e-integridade,Transparência e Integridade,Prioritário,prioritario,PLS 211/2018,senado,senado
30498c029cea3c727ed4966ca5d93070,transparencia-e-integridade,Transparência e Integridade,Finanças Públicas e Orçamento,financas-publicas-e-orcamento,PL 1100/2020,camara,camara
30498c029cea3c727ed4966ca5d93070,transparencia-e-integridade,Transparência e Integridade,Saúde,saude,PL 1100/2020,camara,camara
39852d660e1fb623caf0ecaed957c46d,transparencia-e-integridade,Transparência e Integridade,Administração Pública,administracao-publica,PL 5317/2009,camara,nan
39852d660e1fb623caf0ecaed957c46d,transparencia-e-integridade,Transparência e Integridade,Prioritário,prioritario,PL 5317/2009,camara,nan
0f5712befc879c4999829c666558b039,transparencia-e-integridade,Transparência e Integridade,Não especificado,nao-especificado,PDL 284/2019,senado,senado
ce662f9cf5e7b51b2aa0d7efa59b247a,transparencia-e-integridade,Transparência e Integridade,Não especificado,nao-especificado,PL 5309/2019,senado,senado
0c8839f93d7f4649d628bfb75ac793d5,transparencia-e-integridade,Transparência e Integridade,Administração Pública,administracao-publica,PL 2647/2019,camara,camara
0c8839f93d7f4649d628bfb75ac793d5,transparencia-e-integridade,Transparência e Integridade,Saúde,saude,PL 2647/2019,camara,camara
0c8839f93d7f4649d628bfb75ac793d5,transparencia-e-integridade,Transparência e Integridade,Prioritário,prioritario,PL 2647/2019,camara,camara
f4bc70513f62a01a399af79f66d89614,transparencia-e-integridade,Transparência e Integridade,Administração Pública,administracao-publica,PL 3443/2019,camara,camara
f4bc70513f62a01a399af79f66d89614,transparencia-e-integridade,Transparência e Integridade,"Ciência, Tecnologia e Inovação","ciencia,-tecnologia-e-inovacao",PL 3443/2019,camara,camara
f4bc70513f62a01a399af79f66d89614,transparencia-e-integridade,Transparência e Integridade,Comunicações,comunicacoes,PL 3443/2019,camara,camara
f4bc70513f62a01a399af79f66d89614,transparencia-e-integridade,Transparência e Integridade,Prioritário,prioritario,PL 3443/2019,camara,camara
c152f23e6a347c8f02ac5bba33bf7f41,transparencia-e-integridade,Transparência e Integridade,Não especificado,nao-especificado,PLS 245/2018,senado,senado
9cf9bfee3c016507f39a5527cfafc62c,transparencia-e-integridade,Transparência e Integridade,Administração Pública,administracao-publica,PL 6869/2017,camara,camara
443bb1d1b6fa74744a508b934f9e7ee3,transparencia-e-integridade,Transparência e Integridade,Finanças Públicas e Orçamento,financas-publicas-e-orcamento,PL 923/2020,camara,camara
443bb1d1b6fa74744a508b934f9e7ee3,transparencia-e-integridade,Transparência e Integridade,Saúde,saude,PL 923/2020,camara,camara
2e0f56af651ca9c1fb86d9a282dcfb03,transparencia-e-integridade,Transparência e Integridade,Processo Legislativo e Atuação Parlamentar,processo-legislativo-e-atuacao-parlamentar,PRC 251/2017,camara,camara
81a79525b822183673927f37e65a4b92,transparencia-e-integridade,Transparência e Integridade,Não especificado,nao-especificado,PLS 181/2017,senado,senado
2080d6364ee743feec892e25bbe27814,transparencia-e-integridade,Transparência e Integridade,Prioritário,prioritario,PLS 72/2015,senado,senado
fcbaa11a00d80283355e66ece65f000a,transparencia-e-integridade,Transparência e Integridade,Não especificado,nao-especificado,PL 2158/2020,senado,senado
342579f0ca7d549eb47dcf9a15650baf,transparencia-e-integridade,Transparência e Integridade,Economia,economia,PL 77/2019,camara,camara
342579f0ca7d549eb47dcf9a15650baf,transparencia-e-integridade,Transparência e Integridade,Prioritário,prioritario,PL 77/2019,camara,camara
dc509ba7d3451854783fe335cb077d8d,transparencia-e-integridade,Transparência e Integridade,Finanças Públicas e Orçamento,financas-publicas-e-orcamento,PL 805/2020,camara,camara
dc509ba7d3451854783fe335cb077d8d,transparencia-e-integridade,Transparência e Integridade,Saúde,saude,PL 805/2020,camara,camara
ea3cf88261768291a2cb50fd37f17651,transparencia-e-integridade,Transparência e Integridade,Não especificado,nao-especificado,PLS 84/2016,senado,senado
047197c6625748f7bd70093da7a70dbf,transparencia-e-integridade,Transparência e Integridade,Administração Pública,administracao-publica,MPV 951/2020,senado,camara
047197c6625748f7bd70093da7a70dbf,transparencia-e-integridade,Transparência e Integridade,Saúde,saude,MPV 951/2020,senado,camara
047197c6625748f7bd70093da7a70dbf,transparencia-e-integridade,Transparência e Integridade,Prioritário,prioritario,MPV 951/2020,senado,camara
047197c6625748f7bd70093da7a70dbf,transparencia-e-integridade,Transparência e Integridade,Administração Pública,administracao-publica,MPV 951/2020,camara,camara
047197c6625748f7bd70093da7a70dbf,transparencia-e-integridade,Transparência e Integridade,Saúde,saude,MPV 951/2020,camara,camara
047197c6625748f7bd70093da7a70dbf,transparencia-e-integridade,Transparência e Integridade,Prioritário,prioritario,MPV 951/2020,camara,camara
c6294a1efbd301180c5a30796e6be36b,transparencia-e-integridade,Transparência e Integridade,Não especificado,nao-especificado,PL 1164/2020,senado,senado
58a67f08851d2fb59d3eb77fcec70919,transparencia-e-integridade,Transparência e Integridade,"Política, Partidos e Eleições","politica,-partidos-e-eleicoes",PL 3563/2008,camara,camara
23a097a8b425e36b7cf62c09e3e9aed4,transparencia-e-integridade,Transparência e Integridade,"Ciência, Tecnologia e Inovação","ciencia,-tecnologia-e-inovacao",PL 3063/2020,camara,camara
23a097a8b425e36b7cf62c09e3e9aed4,transparencia-e-integridade,Transparência e Integridade,Comunicações,comunicacoes,PL 3063/2020,camara,camara
23a097a8b425e36b7cf62c09e3e9aed4,transparencia-e-integridade,Transparência e Integridade,Direito Constitucional,direito-constitucional,PL 3063/2020,camara,camara
23a097a8b425e36b7cf62c09e3e9aed4,transparencia-e-integridade,Transparência e Integridade,Prioritário,prioritario,PL 3063/2020,camara,camara
dd682217b048b64ef8c92d6a7801c6ed,transparencia-e-integridade,Transparência e Integridade,Administração Pública,administracao-publica,PL 240/2020,camara,camara
dd682217b048b64ef8c92d6a7801c6ed,transparencia-e-integridade,Transparência e Integridade,"Ciência, Tecnologia e Inovação","ciencia,-tecnologia-e-inovacao",PL 240/2020,camara,camara
dd682217b048b64ef8c92d6a7801c6ed,transparencia-e-integridade,Transparência e Integridade,Prioritário,prioritario,PL 240/2020,camara,camara
4c9db3b352bc302589e9c1d3a8e39818,transparencia-e-integridade,Transparência e Integridade,Não especificado,nao-especificado,PL 4980/2019,senado,senado
40f09742395a669a3a644a3a1a86b6d3,transparencia-e-integridade,Transparência e Integridade,Administração Pública,administracao-publica,PL 10060/2018,camara,nan
c87cf3fe70354b441b056d5bf487cce6,transparencia-e-integridade,Transparência e Integridade,Não especificado,nao-especificado,PL 1936/2020,senado,senado
29d04a806897ef2adb5353d0fa40980f,transparencia-e-integridade,Transparência e Integridade,Administração Pública,administracao-publica,PL 6043/2016,camara,camara
29d04a806897ef2adb5353d0fa40980f,transparencia-e-integridade,Transparência e Integridade,Finanças Públicas e Orçamento,financas-publicas-e-orcamento,PL 6043/2016,camara,camara
f3093386a98aa0d5191159aea764034e,transparencia-e-integridade,Transparência e Integridade,"Política, Partidos e Eleições","politica,-partidos-e-eleicoes",PL 1019/2020,camara,camara
f3093386a98aa0d5191159aea764034e,transparencia-e-integridade,Transparência e Integridade,Saúde,saude,PL 1019/2020,camara,camara
59158e9880d6a6df982c302d82daaadb,transparencia-e-integridade,Transparência e Integridade,Prioritário,prioritario,PEC 2/2017,senado,senado
b0ab07c73020fb93ff15471f88a03037,transparencia-e-integridade,Transparência e Integridade,Administração Pública,administracao-publica,PL 4546/2020,camara,camara
b0ab07c73020fb93ff15471f88a03037,transparencia-e-integridade,Transparência e Integridade,Direito Civil e Processual Civil,direito-civil-e-processual-civil,PL 4546/2020,camara,camara
b0ab07c73020fb93ff15471f88a03037,transparencia-e-integridade,Transparência e Integridade,Direito Penal e Processual Penal,direito-penal-e-processual-penal,PL 4546/2020,camara,camara
01e75d90ecce6e1487ae40890f94d43b,transparencia-e-integridade,Transparência e Integridade,Administração Pública,administracao-publica,PL 100/2019,camara,camara
3467c9442abd3caf743fc67414a2b2c2,transparencia-e-integridade,Transparência e Integridade,Não especificado,nao-especificado,PLP 168/2020,senado,senado
4e6b3ab50a5bc60b926f4a3987ca389c,transparencia-e-integridade,Transparência e Integridade,Não especificado,nao-especificado,PDL 97/2020,senado,senado
55facb8399f117c332ec0b7d13e13134,transparencia-e-integridade,Transparência e Integridade,Não especificado,nao-especificado,PL 2036/2020,senado,senado
cef14a2502d0ec0f022b691cd403526d,transparencia-e-integridade,Transparência e Integridade,Prioritário,prioritario,PEC 45/2009,senado,senado
61173c90a4f761cdc1908cc2afa61a00,transparencia-e-integridade,Transparência e Integridade,Administração Pública,administracao-publica,PL 7523/2017,camara,camara
f38c74c9ab7d91020f1851496ba2322a,transparencia-e-integridade,Transparência e Integridade,Cidades e Desenvolvimento Urbano,cidades-e-desenvolvimento-urbano,PL 3876/2015,camara,camara
20720c9590ffc412742b4bd358bfe48e,transparencia-e-integridade,Transparência e Integridade,Administração Pública,administracao-publica,PL 542/2019,camara,camara
20720c9590ffc412742b4bd358bfe48e,transparencia-e-integridade,Transparência e Integridade,Comunicações,comunicacoes,PL 542/2019,camara,camara
20720c9590ffc412742b4bd358bfe48e,transparencia-e-integridade,Transparência e Integridade,Prioritário,prioritario,PL 542/2019,camara,camara
627d8d6d1b9291240e3b024de2686230,transparencia-e-integridade,Transparência e Integridade,Administração Pública,administracao-publica,PL 2286/2019,camara,camara
cffd24475150b252edf574509cace3e1,transparencia-e-integridade,Transparência e Integridade,Administração Pública,administracao-publica,PL 71/2019,camara,camara
d3198c2ca27ba0700a09e16923765bac,transparencia-e-integridade,Transparência e Integridade,Administração Pública,administracao-publica,PL 101/2019,camara,camara
d3198c2ca27ba0700a09e16923765bac,transparencia-e-integridade,Transparência e Integridade,Direito Penal e Processual Penal,direito-penal-e-processual-penal,PL 101/2019,camara,camara
641cfbef8c803cfc5a9a5878fcf2743a,transparencia-e-integridade,Transparência e Integridade,Prioritário,prioritario,PL 3195/2020,senado,senado
0b9b19c7007ed3ad5d4cb6e1e1791476,transparencia-e-integridade,Transparência e Integridade,Não especificado,nao-especificado,PLS 362/2018,senado,senado
f049bb6aa68bf9e623d33270958eb32c,transparencia-e-integridade,Transparência e Integridade,Prioritário,prioritario,PL 4891/2019,senado,senado
e404e03f1cb5e30ae938144d1a586c0a,transparencia-e-integridade,Transparência e Integridade,Não especificado,nao-especificado,PLS 303/2016,senado,senado
230ca0cccc52e9d312858c5d7631b21e,transparencia-e-integridade,Transparência e Integridade,Não especificado,nao-especificado,PLS 305/2016,senado,senado
213f202ea4fae21a7f0dac6fdc7b0e8c,transparencia-e-integridade,Transparência e Integridade,Processo Legislativo e Atuação Parlamentar,processo-legislativo-e-atuacao-parlamentar,PRC 40/2019,camara,camara
e3eb5c8d52e5d8d8a6b25fae1253e094,transparencia-e-integridade,Transparência e Integridade,"Política, Partidos e Eleições","politica,-partidos-e-eleicoes",PL 6928/2002,camara,camara
e3eb5c8d52e5d8d8a6b25fae1253e094,transparencia-e-integridade,Transparência e Integridade,Processo Legislativo e Atuação Parlamentar,processo-legislativo-e-atuacao-parlamentar,PL 6928/2002,camara,camara
c6c01ec65ff7c8d7bacf03681ec9aa1f,transparencia-e-integridade,Transparência e Integridade,Administração Pública,administracao-publica,PL 3787/2019,camara,camara
c6c01ec65ff7c8d7bacf03681ec9aa1f,transparencia-e-integridade,Transparência e Integridade,Direito Penal e Processual Penal,direito-penal-e-processual-penal,PL 3787/2019,camara,camara
b47444ba4791b35de8b1e2d4fc00442c,transparencia-e-integridade,Transparência e Integridade,Não especificado,nao-especificado,PL 1638/2020,camara,camara
dd1d2119798d47fe7b126a2912472a4f,transparencia-e-integridade,Transparência e Integridade,Não especificado,nao-especificado,PLS 181/2018,senado,senado
bcbe4e0333792af97d49d4871940c2e3,transparencia-e-integridade,Transparência e Integridade,Administração Pública,administracao-publica,PL 786/2015,camara,camara
bcbe4e0333792af97d49d4871940c2e3,transparencia-e-integridade,Transparência e Integridade,Comunicações,comunicacoes,PL 786/2015,camara,camara
525ae202c0a429bb6f9c6394079c77a2,transparencia-e-integridade,Transparência e Integridade,Administração Pública,administracao-publica,PL 475/2019,camara,camara
debec4d4bd9fd8c8a4d4d5fb981d546a,transparencia-e-integridade,Transparência e Integridade,Saúde,saude,PL 2042/2020,camara,camara
dd2c6de153bebd93a7d649ac0f5adb6e,transparencia-e-integridade,Transparência e Integridade,Não especificado,nao-especificado,PL 2791/2019,senado,camara
a94fc548ff80516bb291c231dd3c15b7,transparencia-e-integridade,Transparência e Integridade,Não especificado,nao-especificado,PL 4641/2020,senado,senado
903892d4fedbb18d5aba8f1d95ff1f9c,transparencia-e-integridade,Transparência e Integridade,Administração Pública,administracao-publica,PL 2636/2020,camara,camara
903892d4fedbb18d5aba8f1d95ff1f9c,transparencia-e-integridade,Transparência e Integridade,Finanças Públicas e Orçamento,financas-publicas-e-orcamento,PL 2636/2020,camara,camara
903892d4fedbb18d5aba8f1d95ff1f9c,transparencia-e-integridade,Transparência e Integridade,Saúde,saude,PL 2636/2020,camara,camara
903892d4fedbb18d5aba8f1d95ff1f9c,transparencia-e-integridade,Transparência e Integridade,Prioritário,prioritario,PL 2636/2020,camara,camara
4c55b121ee845a3a56ae007731e97713,transparencia-e-integridade,Transparência e Integridade,Não especificado,nao-especificado,PDS 92/2011,senado,camara
aa61fd8eb6506c1eb78fa86a0984ef5d,transparencia-e-integridade,Transparência e Integridade,Não especificado,nao-especificado,PEC 188/2019,senado,senado
46f420685c909e62f8008fc261127e15,transparencia-e-integridade,Transparência e Integridade,Administração Pública,administracao-publica,PL 1202/2007,camara,camara
46f420685c909e62f8008fc261127e15,transparencia-e-integridade,Transparência e Integridade,Prioritário,prioritario,PL 1202/2007,camara,camara
83dfef7120028352c3a42f51dd1e6f37,transparencia-e-integridade,Transparência e Integridade,Administração Pública,administracao-publica,PL 21/2020,camara,camara
83dfef7120028352c3a42f51dd1e6f37,transparencia-e-integridade,Transparência e Integridade,"Ciência, Tecnologia e Inovação","ciencia,-tecnologia-e-inovacao",PL 21/2020,camara,camara
83dfef7120028352c3a42f51dd1e6f37,transparencia-e-integridade,Transparência e Integridade,Prioritário,prioritario,PL 21/2020,camara,camara
9fc768e3286062f739b198091f1dc5b0,transparencia-e-integridade,Transparência e Integridade,Administração Pública,administracao-publica,PL 7938/2017,camara,camara
9fc768e3286062f739b198091f1dc5b0,transparencia-e-integridade,Transparência e Integridade,Comunicações,comunicacoes,PL 7938/2017,camara,camara
9fc768e3286062f739b198091f1dc5b0,transparencia-e-integridade,Transparência e Integridade,Prioritário,prioritario,PL 7938/2017,camara,camara
c525ff1fde13faea9f4364ce26a85153,transparencia-e-integridade,Transparência e Integridade,Não especificado,nao-especificado,PLP 153/2019,senado,senado
9b503182eba30f7bcd303cb1fde85f58,transparencia-e-integridade,Transparência e Integridade,Não especificado,nao-especificado,PLS 323/2018,senado,senado
8658f3eeada42bd48e009a117ca872a1,transparencia-e-integridade,Transparência e Integridade,Prioritário,prioritario,PL 4979/2019,senado,senado
4693098afa24f1ad2b0b05f024c72ed7,transparencia-e-integridade,Transparência e Integridade,Administração Pública,administracao-publica,PL 3394/2015,camara,camara
bc1cd179e358da0f2ea48e242027c97d,transparencia-e-integridade,Transparência e Integridade,Prioritário,prioritario,PL 3669/2020,senado,senado
4cdc5c99257eea5c65412e4e54546de7,transparencia-e-integridade,Transparência e Integridade,Não especificado,nao-especificado,PRS 7/2015,senado,senado
f5927ad02686bda7ce633977727a8d0e,transparencia-e-integridade,Transparência e Integridade,Administração Pública,administracao-publica,PL 896/2019,camara,camara
e8f21b6c1b5503b10f78575fd629d056,transparencia-e-integridade,Transparência e Integridade,Direito e Justiça,direito-e-justica,PL 104/2019,camara,camara
e8f21b6c1b5503b10f78575fd629d056,transparencia-e-integridade,Transparência e Integridade,Direito Penal e Processual Penal,direito-penal-e-processual-penal,PL 104/2019,camara,camara
959f93105f8cdf8df575f432617657fc,transparencia-e-integridade,Transparência e Integridade,Administração Pública,administracao-publica,PL 2927/2020,camara,camara
959f93105f8cdf8df575f432617657fc,transparencia-e-integridade,Transparência e Integridade,"Ciência, Tecnologia e Inovação","ciencia,-tecnologia-e-inovacao",PL 2927/2020,camara,camara
959f93105f8cdf8df575f432617657fc,transparencia-e-integridade,Transparência e Integridade,Comunicações,comunicacoes,PL 2927/2020,camara,camara
959f93105f8cdf8df575f432617657fc,transparencia-e-integridade,Transparência e Integridade,Prioritário,prioritario,PL 2927/2020,camara,camara
